"chrom","label","start","end"
"chr6","chr",30303868,30307965
"chr6","chr",30304288,30308092
"chr6","chr",30307307,30308305
"chr6","chr",30307361,30309538
"chr6","chr",30307397,30308649
"chr6","chr",30307537,30309100
"chr6","chr",30307634,30309106
"chr6","chr",30307743,30309848
"chr6","chr",30307768,30309261
NA,"neg",NA,NA
"chr6","chr",30307921,30309376
"chr6","chr",30308062,30309527
"chr6","chr",30308093,30310026
"chr6","chr",30308264,30309754
"chr6","chr",30308360,30313377
"chr6","chr",30308370,30310271
"chr6","chr",30308511,30309826
"chr6","chr",30308703,30309982
"chr6","chr",30309101,30310125
"chr6","chr",30309113,30310578
"chr6","chr",30309237,30310250
"chr6","chr",30309337,30310408
"chr6","chr",30309343,30310657
"chr6","chr",30309374,30314101
"chr6","chr",30309532,30311394
"chr6","chr",30309537,30310563
"chr6","chr",30309723,30310669
NA,"neg",NA,NA
"chr6","chr",30309825,30310881
"chr6","chr",30309882,30314722
NA,"neg",NA,NA
"chr6","chr",30310007,30311996
"chr6","chr",30310082,30311050
"chr6","chr",30310243,30312639
"chr6","chr",30310244,30311391
"chr6","chr",30310406,30311608
"chr6","chr",30310431,30316049
"chr6","chr",30310461,30313017
"chr6","chr",30310527,30311979
"chr6","chr",30310657,30312391
"chr6","chr",30310670,30313086
"chr6","chr",30310785,30312553
"chr6","chr",30310936,30312715
"chr6","chr",30311055,30312835
"chr6","chr",30311127,30313364
"chr6","chr",30311392,30313002
"chr6","chr",30311465,30313518
"chr6","chr",30311517,30313141
"chr6","chr",30311600,30316674
"chr6","chr",30311956,30313279
"chr6","chr",30311980,30314062
"chr6","chr",30312327,30313386
"chr6","chr",30312565,30313531
"chr6","chr",30312577,30314276
"chr6","chr",30312647,30319088
"chr6","chr",30312692,30313641
"chr6","chr",30312782,30314585
"chr6","chr",30312828,30313971
"chr6","chr",30313001,30314048
"chr6","chr",30313018,30314798
"chr6","chr",30313116,30314176
"chr6","chr",30313168,30321156
"chr6","chr",30313269,30314249
"chr6","chr",30313295,30315549
"chr6","chr",30313385,30314514
"chr6","chr",30313498,30314721
"chr6","chr",30313532,30316048
"chr6","chr",30313612,30314864
"chr6","chr",30313827,30315296
"chr6","chr",30314007,30315468
"chr6","chr",30314045,30316650
"chr6","chr",30314074,30323318
"chr6","chr",30314138,30315476
"chr6","chr",30314236,30315955
"chr6","chr",30314267,30316668
"chr6","chr",30314504,30316019
"chr6","chr",30314535,30316893
"chr6","chr",30314580,30323492
"chr6","chr",30314711,30316134
"chr6","chr",30314790,30319033
"chr6","chr",30314816,30316410
"chr6","chr",30314954,30316484
"chr6","chr",30315297,30316611
"chr6","chr",30315471,30316830
"chr6","chr",30315542,30319274
"chr6","chr",30315550,30325714
"chr6","chr",30315607,30316883
NA,"neg",NA,NA
"chr6","chr",30316023,30319843
"chr6","chr",30316086,30317544
"chr6","chr",30316363,30318997
"chr6","chr",30316411,30321103
"chr6","chr",30316482,30319001
"chr6","chr",30316608,30319118
NA,"neg",NA,NA
"chr6","chr",30316667,30321405
"chr6","chr",30316704,30319211
"chr6","chr",30316831,30319822
"chr6","chr",30316884,30322339
"chr6","chr",30316939,30320539
"chr6","chr",30317462,30320830
"chr6","chr",30318908,30321011
"chr6","chr",30319011,30321067
NA,"neg",NA,NA
"chr6","chr",30319034,30327171
"chr6","chr",30319111,30321300
"chr6","chr",30319201,30321345
"chr6","chr",30319249,30323490
"chr6","chr",30319831,30322335
"chr6","chr",30319838,30324796
"chr6","chr",30320077,30322340
"chr6","chr",30320685,30322709
"chr6","chr",30320837,30322989
"chr6","chr",30321047,30323103
"chr6","chr",30321067,30325570
"chr6","chr",30321154,30327310
"chr6","chr",30321203,30323178
"chr6","chr",30321300,30323266
"chr6","chr",30321301,30325793
"chr6","chr",30321457,30323436
"chr6","chr",30322336,30324240
"chr6","chr",30322341,30325985
"chr6","chr",30322376,30328170
NA,"neg",NA,NA
"chr6","chr",30322868,30324699
"chr6","chr",30322990,30324792
"chr6","chr",30323130,30324915
"chr6","chr",30323202,30326269
"chr6","chr",30323244,30325548
"chr6","chr",30323417,30325535
"chr6","chr",30323424,30327155
"chr6","chr",30323491,30331223
"chr6","chr",30323555,30325712
"chr6","chr",30324418,30325862
"chr6","chr",30324579,30325954
"chr6","chr",30324704,30326181
"chr6","chr",30324793,30327482
"chr6","chr",30324797,30331624
"chr6","chr",30324908,30326256
NA,"neg",NA,NA
"chr6","chr",30325549,30327107
"chr6","chr",30325550,30327809
"chr6","chr",30325710,30327303
"chr6","chr",30325720,30332632
"chr6","chr",30325756,30328169
"chr6","chr",30325849,30327457
"chr6","chr",30325953,30327560
"chr6","chr",30325984,30331111
"chr6","chr",30326136,30327680
"chr6","chr",30326234,30331441
"chr6","chr",30326266,30327806
"chr6","chr",30326303,30332668
"chr6","chr",30326847,30328137
"chr6","chr",30327106,30328235
"chr6","chr",30327156,30331961
"chr6","chr",30327276,30329093
"chr6","chr",30327295,30333443
"chr6","chr",30327366,30331967
"chr6","chr",30327441,30329744
"chr6","chr",30327541,30330119
"chr6","chr",30327650,30330224
"chr6","chr",30327696,30332626
"chr6","chr",30327785,30330929
"chr6","chr",30327828,30333854
"chr6","chr",30328122,30331050
"chr6","chr",30328141,30333192
"chr6","chr",30328248,30331222
"chr6","chr",30328368,30331426
"chr6","chr",30329463,30331619
"chr6","chr",30329749,30331952
"chr6","chr",30330129,30332044
"chr6","chr",30330313,30332572
"chr6","chr",30331062,30332681
"chr6","chr",30331076,30333420
"chr6","chr",30331113,30335319
"chr6","chr",30331197,30332969
"chr6","chr",30331405,30333139
"chr6","chr",30331442,30333577
"chr6","chr",30331605,30333307
"chr6","chr",30331620,30341162
"chr6","chr",30331643,30333818
"chr6","chr",30331924,30333396
"chr6","chr",30331966,30335169
"chr6","chr",30332043,30333529
"chr6","chr",30332127,30343308
"chr6","chr",30332571,30333669
"chr6","chr",30332616,30335414
"chr6","chr",30332643,30346102
"chr6","chr",30332657,30333815
"chr6","chr",30332956,30333988
"chr6","chr",30333051,30338104
"chr6","chr",30333100,30334112
"chr6","chr",30333193,30346283
"chr6","chr",30333274,30334754
"chr6","chr",30333316,30339327
"chr6","chr",30333383,30335146
"chr6","chr",30333510,30335257
"chr6","chr",30333556,30339334
"chr6","chr",30333630,30335390
"chr6","chr",30333781,30337619
"chr6","chr",30333816,30341144
"chr6","chr",30333823,30347395
"chr6","chr",30333950,30337917
"chr6","chr",30334107,30338004
"chr6","chr",30334316,30338103
"chr6","chr",30335145,30338374
"chr6","chr",30335156,30342929
"chr6","chr",30335269,30338409
"chr6","chr",30335308,30357836
"chr6","chr",30335398,30339292
"chr6","chr",30335406,30343231
"chr6","chr",30335702,30339493
"chr6","chr",30337833,30339539
"chr6","chr",30337975,30340698
"chr6","chr",30337996,30343520
"chr6","chr",30338089,30340898
"chr6","chr",30338099,30359906
"chr6","chr",30338236,30341070
"chr6","chr",30338382,30341958
"chr6","chr",30338432,30344190
"chr6","chr",30339299,30342751
"chr6","chr",30339328,30344455
"chr6","chr",30339396,30342836
"chr6","chr",30339524,30343160
"chr6","chr",30340471,30343290
"chr6","chr",30340714,30343413
"chr6","chr",30341068,30343496
"chr6","chr",30341141,30346043
"chr6","chr",30341957,30343664
"chr6","chr",30342622,30344073
"chr6","chr",30342831,30344105
"chr6","chr",30342920,30346081
"chr6","chr",30343149,30344425
"chr6","chr",30343228,30346282
"chr6","chr",30343279,30344679
"chr6","chr",30343280,30365281
"chr6","chr",30343372,30344869
"chr6","chr",30343490,30345016
"chr6","chr",30343497,30347274
NA,"neg",NA,NA
"chr6","chr",30343890,30345415
"chr6","chr",30344097,30346041
"chr6","chr",30344181,30348022
"chr6","chr",30344412,30346233
"chr6","chr",30344459,30348772
"chr6","chr",30344464,30365909
"chr6","chr",30344653,30346749
"chr6","chr",30344857,30347212
"chr6","chr",30344920,30349414
"chr6","chr",30345020,30347219
"chr6","chr",30345125,30347321
"chr6","chr",30345302,30347446
"chr6","chr",30346027,30347792
"chr6","chr",30346070,30349764
"chr6","chr",30346234,30370970
"chr6","chr",30346245,30348006
"chr6","chr",30346296,30350711
"chr6","chr",30346331,30348114
"chr6","chr",30347085,30348506
"chr6","chr",30347211,30348727
"chr6","chr",30347258,30350739
"chr6","chr",30347332,30349183
"chr6","chr",30347382,30371027
"chr6","chr",30347445,30349396
"chr6","chr",30347488,30357687
"chr6","chr",30347796,30349732
"chr6","chr",30348010,30349870
"chr6","chr",30348041,30357683
"chr6","chr",30348102,30350710
"chr6","chr",30348232,30351538
"chr6","chr",30348736,30356829
"chr6","chr",30348759,30359167
"chr6","chr",30349098,30357213
"chr6","chr",30349350,30357539
"chr6","chr",30349418,30359206
"chr6","chr",30349676,30357683
"chr6","chr",30349774,30359808
"chr6","chr",30349798,30357792
"chr6","chr",30350679,30358541
"chr6","chr",30350735,30361373
"chr6","chr",30351271,30358873
"chr6","chr",30354381,30359029
"chr6","chr",30357194,30359150
"chr6","chr",30357249,30362150
"chr6","chr",30357418,30359416
"chr6","chr",30357682,30359638
"chr6","chr",30357693,30364004
"chr6","pos",30357749,30383303
"chr6","chr",30357801,30359737
"chr6","chr",30357897,30364616
"chr6","chr",30358035,30359846
"chr6","chr",30358623,30361091
"chr6","chr",30358949,30361172
"chr6","chr",30359115,30361354
"chr6","chr",30359196,30364795
"chr6","chr",30359363,30362107
"chr6","chr",30359490,30362147
"chr6","chr",30359724,30362388
"chr6","chr",30359780,30365266
"chr6","chr",30359845,30362691
"chr6","pos",30359864,30383333
"chr6","chr",30360129,30362714
"chr6","chr",30361119,30363004
"chr6","chr",30361334,30363044
"chr6","chr",30361373,30365804
"chr6","chr",30361960,30363562
"chr6","chr",30362133,30363773
"chr6","chr",30362134,30365921
"chr6","chr",30362341,30364010
"chr6","chr",30362438,30368620
"chr6","chr",30362502,30364288
"chr6","chr",30362713,30364542
"chr6","chr",30362882,30364788
"chr6","chr",30363040,30365118
NA,"neg",NA,NA
"chr6","chr",30363650,30365535
"chr6","chr",30363942,30365608
"chr6","chr",30364205,30365745
"chr6","chr",30364541,30365829
"chr6","chr",30364592,30368620
"chr6","pos",30364616,30383848
"chr6","chr",30364746,30366207
"chr6","chr",30364789,30370916
"chr6","chr",30365082,30368538
"chr6","chr",30365215,30368588
"chr6","chr",30365238,30371412
"chr6","pos",30365273,30388053
"chr6","chr",30365500,30368859
"chr6","chr",30365550,30373214
"chr6","chr",30365604,30369312
"chr6","chr",30365724,30370308
"chr6","chr",30365840,30370685
"chr6","chr",30365856,30374103
"chr6","pos",30366202,30381879
"chr6","chr",30366206,30370830
"chr6","chr",30367363,30370969
"chr6","chr",30368585,30371408
"chr6","pos",30368621,30391789
"chr6","pos",30368627,30383275
"chr6","chr",30368744,30371853
"chr6","chr",30368887,30372060
"chr6","chr",30369405,30372164
"chr6","chr",30370545,30372249
"chr6","chr",30370833,30372525
"chr6","pos",30370851,30383290
"chr6","chr",30370965,30373002
"chr6","pos",30370971,30406984
"chr6","chr",30371335,30373198
"chr6","pos",30371409,30383770
"chr6","chr",30371782,30373730
"chr6","chr",30371874,30373892
"chr6","chr",30372061,30374041
"chr6","chr",30372183,30375735
"chr6","chr",30372491,30377191
"chr6","pos",30372538,30383997
"chr6","chr",30372779,30377375
"chr6","chr",30373201,30377414
"chr6","chr",30373726,30377726
"chr6","chr",30373885,30378986
"chr6","chr",30374040,30380397
"chr6","pos",30374097,30384986
"chr6","pos",30374110,30407445
"chr6","pos",30374690,30381861
"chr6","pos",30376387,30382542
"chr6","pos",30377264,30382864
"chr6","pos",30377413,30382993
"chr6","pos",30377495,30385146
"chr6","pos",30377538,30383207
"chr6","pos",30377926,30383274
"chr6","pos",30379473,30383463
"chr6","chr",30381859,30383674
"chr6","chr",30382405,30383665
NA,"neg",NA,NA
"chr6","chr",30382963,30383913
"chr6","chr",30382994,30385827
"chr6","chr",30383069,30384028
"chr6","chr",30383271,30384327
"chr6","chr",30383282,30386385
"chr6","chr",30383332,30408067
"chr6","chr",30383406,30384422
"chr6","chr",30383535,30384738
NA,"neg",NA,NA
"chr6","chr",30383768,30386605
"chr6","chr",30383779,30385133
"chr6","chr",30383834,30409066
"chr6","chr",30383893,30385427
"chr6","chr",30383996,30386951
"chr6","chr",30384032,30385448
"chr6","chr",30384152,30385592
"chr6","chr",30384321,30385801
"chr6","chr",30384415,30387430
"chr6","chr",30384628,30386012
"chr6","chr",30384956,30386349
"chr6","chr",30385000,30387768
"chr6","chr",30385103,30386524
"chr6","chr",30385152,30410909
"chr6","chr",30385279,30386784
"chr6","chr",30385459,30386950
"chr6","chr",30385578,30388021
"chr6","chr",30385585,30386997
"chr6","chr",30385762,30387250
"chr6","chr",30385833,30391753
"chr6","chr",30385925,30387438
"chr6","chr",30386348,30387767
"chr6","chr",30386412,30406183
"chr6","chr",30386537,30388014
"chr6","chr",30386632,30406937
"chr6","chr",30386783,30388005
"chr6","chr",30386903,30388517
"chr6","chr",30387011,30389097
"chr6","chr",30387016,30406947
"chr6","chr",30387223,30389433
"chr6","chr",30387405,30389788
"chr6","chr",30387462,30407434
"chr6","chr",30387766,30390356
"chr6","chr",30387913,30391741
"chr6","chr",30388016,30392146
"chr6","chr",30388020,30408063
"chr6","chr",30388057,30412111
"chr6","chr",30388506,30392152
"chr6","chr",30389048,30397321
"chr6","chr",30389429,30397605
"chr6","chr",30389775,30397663
"chr6","chr",30390281,30397798
"chr6","chr",30391721,30406169
"chr6","chr",30391747,30408992
"chr6","chr",30391777,30412126
"chr6","chr",30391826,30406532
"chr6","chr",30392151,30406607
"chr6","chr",30392208,30409022
"chr6","chr",30392871,30406653
"chr6","chr",30397459,30406903
"chr6","chr",30397627,30407103
"chr6","chr",30397794,30407360
"chr6","chr",30406160,30407792
NA,"neg",NA,NA
"chr6","chr",30406560,30408035
"chr6","chr",30406664,30408154
"chr6","chr",30406702,30410546
"chr6","chr",30406890,30408295
"chr6","chr",30406924,30410905
"chr6","chr",30406986,30414074
"chr6","chr",30407097,30408657
"chr6","chr",30407340,30408986
"chr6","chr",30407432,30411262
"chr6","chr",30407662,30408991
"chr6","chr",30407859,30409235
"chr6","chr",30407999,30410116
"chr6","chr",30408059,30412091
"chr6","chr",30408064,30415238
"chr6","chr",30408104,30410298
"chr6","chr",30408285,30410411
"chr6","chr",30408309,30412374
"chr6","chr",30408515,30410457
"chr6","chr",30408760,30410584
"chr6","chr",30408975,30410853
"chr6","chr",30409021,30413301
"chr6","chr",30409033,30415799
"chr6","chr",30409121,30411122
NA,"neg",NA,NA
"chr6","chr",30410120,30412030
"chr6","chr",30410305,30412198
"chr6","chr",30410455,30412319
"chr6","chr",30410515,30413963
"chr6","chr",30410581,30412429
NA,"neg",NA,NA
"chr6","chr",30410839,30412980
"chr6","chr",30410870,30414861
"chr6","chr",30411058,30413245
"chr6","chr",30411122,30414872
"chr6","chr",30411250,30413502
"chr6","chr",30411263,30418584
"chr6","chr",30412029,30413956
"chr6","chr",30412059,30415175
"chr6","chr",30412114,30419223
"chr6","chr",30412188,30414038
"chr6","chr",30412276,30414178
"chr6","chr",30412373,30415629
"chr6","chr",30412425,30414406
"chr6","chr",30412952,30414628
"chr6","chr",30413190,30414734
"chr6","chr",30413282,30416249
"chr6","chr",30413465,30414860
"chr6","chr",30413908,30415142
"chr6","chr",30413966,30421108
"chr6","chr",30413971,30416504
"chr6","chr",30414011,30415182
"chr6","chr",30414115,30415607
"chr6","chr",30414195,30417411
"chr6","chr",30414299,30415746
"chr6","chr",30414542,30416193
"chr6","chr",30414708,30416223
"chr6","chr",30414847,30416402
"chr6","chr",30414862,30418564
"chr6","chr",30414902,30421119
"chr6","chr",30414978,30416669
"chr6","chr",30415179,30416986
"chr6","chr",30415183,30418857
"chr6","chr",30415585,30417370
"chr6","chr",30415600,30419221
"chr6","chr",30415723,30417510
"chr6","chr",30415798,30428364
"chr6","chr",30415819,30419570
"chr6","chr",30416007,30417852
"chr6","chr",30416222,30418426
"chr6","chr",30416286,30419661
"chr6","chr",30416392,30418540
"chr6","chr",30416588,30418650
"chr6","chr",30416782,30418814
"chr6","chr",30417365,30418988
"chr6","chr",30417394,30419895
"chr6","chr",30417509,30419031
NA,"neg",NA,NA
"chr6","chr",30417727,30419220
"chr6","chr",30418178,30419542
"chr6","chr",30418495,30419567
"chr6","chr",30418562,30420959
"chr6","chr",30418570,30433494
"chr6","chr",30418632,30419673
"chr6","chr",30418789,30419865
"chr6","chr",30418844,30420983
"chr6","chr",30418875,30419980
"chr6","chr",30418989,30420357
"chr6","chr",30419043,30421157
"chr6","chr",30419219,30420494
"chr6","chr",30419222,30433526
"chr6","chr",30419263,30421512
"chr6","chr",30419364,30420584
"chr6","chr",30419553,30420773
"chr6","chr",30419647,30428107
"chr6","chr",30419670,30420937
"chr6","chr",30419754,30434299
"chr6","chr",30419835,30421121
"chr6","chr",30419894,30428269
"chr6","chr",30419927,30421247
"chr6","chr",30420287,30421470
"chr6","chr",30420404,30421571
"chr6","chr",30420549,30421683
"chr6","chr",30420593,30428875
"chr6","chr",30420772,30423596
"chr6","chr",30420913,30423828
"chr6","chr",30420949,30431203
"chr6","chr",30421112,30435383
"chr6","chr",30421120,30424981
"chr6","chr",30421156,30431790
"chr6","chr",30421236,30425491
"chr6","chr",30421419,30425910
"chr6","chr",30421471,30432250
"chr6","chr",30421568,30426392
"chr6","chr",30421660,30427461
"chr6","chr",30421693,30432525
"chr6","chr",30422996,30428042
"chr6","chr",30423597,30428102
"chr6","chr",30424699,30428244
"chr6","chr",30424990,30428325
"chr6","chr",30425880,30428601
"chr6","chr",30426023,30428789
"chr6","chr",30426853,30428856
"chr6","chr",30427889,30429000
"chr6","chr",30428101,30430019
"chr6","chr",30428201,30430703
"chr6","chr",30428245,30433273
"chr6","chr",30428288,30430957
"chr6","chr",30428329,30448294
"chr6","chr",30428470,30430978
"chr6","chr",30428723,30431122
"chr6","chr",30428849,30431270
"chr6","chr",30428874,30433482
"chr6","chr",30428881,30448936
"chr6","chr",30428971,30431527
"chr6","chr",30429599,30431691
"chr6","chr",30430688,30431750
NA,"neg",NA,NA
"chr6","chr",30430977,30432153
"chr6","chr",30431072,30433800
"chr6","chr",30431118,30432415
"chr6","chr",30431235,30432523
"chr6","chr",30431321,30434076
"chr6","chr",30431378,30432688
"chr6","chr",30431555,30433040
"chr6","chr",30431707,30433071
"chr6","chr",30431982,30433208
"chr6","chr",30432021,30434301
"chr6","chr",30432144,30433315
"chr6","chr",30432407,30433435
"chr6","chr",30432420,30434543
"chr6","chr",30432498,30433739
"chr6","chr",30432607,30449470
"chr6","chr",30432612,30433769
"chr6","chr",30432906,30433910
"chr6","chr",30433041,30434012
"chr6","chr",30433108,30435183
"chr6","chr",30433207,30434114
"chr6","chr",30433328,30434250
"chr6","chr",30433412,30435396
"chr6","chr",30433428,30434474
"chr6","chr",30433503,30457248
