"rawScores","guideScore","log2_rate_ratio","repl0_fc","chrom","label","start","end"
NA,NA,NA,NA,"chr8","chr",128710780,128710800
NA,NA,NA,NA,"chr8","chr",128710784,128710804
NA,NA,NA,NA,"chr8","chr",128710807,128710827
NA,NA,NA,NA,"chr8","chr",128710815,128710835
NA,NA,NA,NA,"chr8","chr",128710816,128710836
NA,NA,NA,NA,"chr8","chr",128710826,128710846
NA,NA,NA,NA,"chr8","chr",128710828,128710848
NA,NA,NA,NA,"chr8","chr",128710834,128710854
NA,NA,NA,NA,"chr8","chr",128710845,128710865
NA,NA,NA,NA,"chr8","chr",128710848,128710868
NA,NA,NA,NA,"chr8","chr",128710868,128710888
NA,NA,NA,NA,"chr8","chr",128710873,128710893
NA,NA,NA,NA,"chr8","chr",128710874,128710894
NA,NA,NA,NA,"chr8","chr",128710885,128710905
NA,NA,NA,NA,"chr8","chr",128710886,128710906
NA,NA,NA,NA,"chr8","chr",128710902,128710922
NA,NA,NA,NA,"chr8","chr",128710905,128710925
NA,NA,NA,NA,"chr8","chr",128710913,128710933
NA,NA,NA,NA,"chr8","chr",128710914,128710934
NA,NA,NA,NA,"chr8","chr",128710915,128710935
NA,NA,NA,NA,"chr8","chr",128710919,128710939
NA,NA,NA,NA,"chr8","chr",128710920,128710940
NA,NA,NA,NA,"chr8","chr",128710930,128710950
NA,NA,NA,NA,"chr8","chr",128710930,128710950
NA,NA,NA,NA,"chr8","chr",128710931,128710951
NA,NA,NA,NA,"chr8","chr",128710936,128710956
NA,NA,NA,NA,"chr8","chr",128710945,128710965
NA,NA,NA,NA,"chr8","chr",128710950,128710970
NA,NA,NA,NA,"chr8","chr",128710958,128710978
NA,NA,NA,NA,"chr8","chr",128710965,128710985
NA,NA,NA,NA,"chr8","chr",128710967,128710987
NA,NA,NA,NA,"chr8","chr",128710968,128710988
NA,NA,NA,NA,"chr8","chr",128710979,128710999
NA,NA,NA,NA,"chr8","chr",128710982,128711002
NA,NA,NA,NA,"chr8","chr",128710995,128711015
NA,NA,NA,NA,"chr8","chr",128710996,128711016
NA,NA,NA,NA,"chr8","chr",128710999,128711019
NA,NA,NA,NA,"chr8","chr",128711005,128711025
NA,NA,NA,NA,"chr8","chr",128711017,128711037
NA,NA,NA,NA,"chr8","chr",128711022,128711042
NA,NA,NA,NA,"chr8","chr",128711026,128711046
NA,NA,NA,NA,"chr8","chr",128711027,128711047
NA,NA,NA,NA,"chr8","chr",128711044,128711064
NA,NA,NA,NA,"chr8","chr",128711045,128711065
NA,NA,NA,NA,"chr8","chr",128711055,128711075
NA,NA,NA,NA,"chr8","chr",128711063,128711083
NA,NA,NA,NA,"chr8","chr",128711066,128711086
NA,NA,NA,NA,"chr8","chr",128711077,128711097
NA,NA,NA,NA,"chr8","chr",128711108,128711128
NA,NA,NA,NA,"chr8","chr",128711127,128711147
NA,NA,NA,NA,"chr8","chr",128711152,128711172
NA,NA,NA,NA,"chr8","chr",128711155,128711175
NA,NA,NA,NA,"chr8","chr",128711172,128711192
NA,NA,NA,NA,"chr8","chr",128711185,128711205
NA,NA,NA,NA,"chr8","chr",128711203,128711223
NA,NA,NA,NA,"chr8","chr",128711210,128711230
NA,NA,NA,NA,"chr8","chr",128711211,128711231
NA,NA,NA,NA,"chr8","chr",128711223,128711243
NA,NA,NA,NA,"chr8","chr",128711224,128711244
NA,NA,NA,NA,"chr8","chr",128711231,128711251
NA,NA,NA,NA,"chr8","chr",128711232,128711252
NA,NA,NA,NA,"chr8","chr",128711248,128711268
NA,NA,NA,NA,"chr8","chr",128711268,128711288
NA,NA,NA,NA,"chr8","chr",128711269,128711289
NA,NA,NA,NA,"chr8","chr",128711290,128711310
NA,NA,NA,NA,"chr8","chr",128711299,128711319
NA,NA,NA,NA,"chr8","chr",128711300,128711320
NA,NA,NA,NA,"chr8","chr",128711331,128711351
NA,NA,NA,NA,"chr8","chr",128711332,128711352
NA,NA,NA,NA,"chr8","chr",128711335,128711355
NA,NA,NA,NA,"chr8","chr",128711342,128711362
NA,NA,NA,NA,"chr8","chr",128711343,128711363
NA,NA,NA,NA,"chr8","chr",128711345,128711365
NA,NA,NA,NA,"chr8","chr",128711363,128711383
NA,NA,NA,NA,"chr8","chr",128711380,128711400
NA,NA,NA,NA,"chr8","chr",128711381,128711401
NA,NA,NA,NA,"chr8","chr",128711383,128711403
NA,NA,NA,NA,"chr8","chr",128711447,128711467
NA,NA,NA,NA,"chr8","chr",128711489,128711509
NA,NA,NA,NA,"chr8","chr",128711515,128711535
NA,NA,NA,NA,"chr8","chr",128711525,128711545
NA,NA,NA,NA,"chr8","chr",128711528,128711548
NA,NA,NA,NA,"chr8","chr",128711599,128711619
NA,NA,NA,NA,"chr8","chr",128711714,128711734
NA,NA,NA,NA,"chr8","chr",128711760,128711780
NA,NA,NA,NA,"chr8","chr",128711764,128711784
NA,NA,NA,NA,"chr8","chr",128711767,128711787
NA,NA,NA,NA,"chr8","chr",128711768,128711788
NA,NA,NA,NA,"chr8","chr",128711812,128711832
NA,NA,NA,NA,"chr8","chr",128711821,128711841
NA,NA,NA,NA,"chr8","chr",128711829,128711849
NA,NA,NA,NA,"chr8","chr",128711863,128711883
NA,NA,NA,NA,"chr8","chr",128711880,128711900
NA,NA,NA,NA,"chr8","chr",128711974,128711994
NA,NA,NA,NA,"chr8","chr",128711985,128712005
NA,NA,NA,NA,"chr8","chr",128712067,128712087
NA,NA,NA,NA,"chr8","chr",128712068,128712088
NA,NA,NA,NA,"chr8","chr",128712143,128712163
NA,NA,NA,NA,"chr8","chr",128712170,128712190
NA,NA,NA,NA,"chr8","chr",128712195,128712215
NA,NA,NA,NA,"chr8","chr",128712196,128712216
NA,NA,NA,NA,"chr8","chr",128712202,128712222
NA,NA,NA,NA,"chr8","chr",128712211,128712231
NA,NA,NA,NA,"chr8","chr",128712212,128712232
NA,NA,NA,NA,"chr8","chr",128712249,128712269
NA,NA,NA,NA,"chr8","chr",128712275,128712295
NA,NA,NA,NA,"chr8","chr",128712284,128712304
NA,NA,NA,NA,"chr8","chr",128712286,128712306
NA,NA,NA,NA,"chr8","chr",128712292,128712312
NA,NA,NA,NA,"chr8","chr",128712295,128712315
NA,NA,NA,NA,"chr8","chr",128712298,128712318
NA,NA,NA,NA,"chr8","chr",128712318,128712338
NA,NA,NA,NA,"chr8","chr",128712331,128712351
NA,NA,NA,NA,"chr8","chr",128712332,128712352
NA,NA,NA,NA,"chr8","chr",128712346,128712366
NA,NA,NA,NA,"chr8","chr",128712357,128712377
NA,NA,NA,NA,"chr8","chr",128712378,128712398
NA,NA,NA,NA,"chr8","chr",128712508,128712528
NA,NA,NA,NA,"chr8","chr",128712545,128712565
NA,NA,NA,NA,"chr8","chr",128712567,128712587
NA,NA,NA,NA,"chr8","chr",128712568,128712588
NA,NA,NA,NA,"chr8","chr",128712584,128712604
NA,NA,NA,NA,"chr8","chr",128712584,128712604
NA,NA,NA,NA,"chr8","chr",128712585,128712605
NA,NA,NA,NA,"chr8","chr",128712588,128712608
NA,NA,NA,NA,"chr8","chr",128712596,128712616
NA,NA,NA,NA,"chr8","chr",128712621,128712641
NA,NA,NA,NA,"chr8","chr",128712622,128712642
NA,NA,NA,NA,"chr8","chr",128712634,128712654
NA,NA,NA,NA,"chr8","chr",128712641,128712661
NA,NA,NA,NA,"chr8","chr",128712642,128712662
NA,NA,NA,NA,"chr8","chr",128712646,128712666
NA,NA,NA,NA,"chr8","chr",128712650,128712670
NA,NA,NA,NA,"chr8","chr",128712650,128712670
NA,NA,NA,NA,"chr8","chr",128712661,128712681
NA,NA,NA,NA,"chr8","chr",128712665,128712685
NA,NA,NA,NA,"chr8","chr",128712709,128712729
NA,NA,NA,NA,"chr8","chr",128712713,128712733
NA,NA,NA,NA,"chr8","chr",128712723,128712743
NA,NA,NA,NA,"chr8","chr",128712727,128712747
NA,NA,NA,NA,"chr8","chr",128712766,128712786
NA,NA,NA,NA,"chr8","chr",128712813,128712833
NA,NA,NA,NA,"chr8","chr",128712845,128712865
NA,NA,NA,NA,"chr8","chr",128712846,128712866
NA,NA,NA,NA,"chr8","chr",128712849,128712869
NA,NA,NA,NA,"chr8","chr",128712881,128712901
NA,NA,NA,NA,"chr8","chr",128712898,128712918
NA,NA,NA,NA,"chr8","chr",128712916,128712936
NA,NA,NA,NA,"chr8","chr",128712916,128712936
NA,NA,NA,NA,"chr8","chr",128712931,128712951
NA,NA,NA,NA,"chr8","chr",128712947,128712967
NA,NA,NA,NA,"chr8","chr",128712950,128712970
NA,NA,NA,NA,"chr8","chr",128712961,128712981
NA,NA,NA,NA,"chr8","chr",128712962,128712982
NA,NA,NA,NA,"chr8","chr",128712967,128712987
NA,NA,NA,NA,"chr8","chr",128712975,128712995
NA,NA,NA,NA,"chr8","chr",128712976,128712996
NA,NA,NA,NA,"chr8","chr",128712982,128713002
NA,NA,NA,NA,"chr8","chr",128713015,128713035
NA,NA,NA,NA,"chr8","chr",128713020,128713040
NA,NA,NA,NA,"chr8","chr",128713021,128713041
NA,NA,NA,NA,"chr8","chr",128713022,128713042
NA,NA,NA,NA,"chr8","chr",128713039,128713059
NA,NA,NA,NA,"chr8","chr",128713040,128713060
NA,NA,NA,NA,"chr8","chr",128713042,128713062
NA,NA,NA,NA,"chr8","chr",128713047,128713067
NA,NA,NA,NA,"chr8","chr",128713060,128713080
NA,NA,NA,NA,"chr8","chr",128713079,128713099
NA,NA,NA,NA,"chr8","chr",128713130,128713150
NA,NA,NA,NA,"chr8","chr",128713140,128713160
NA,NA,NA,NA,"chr8","chr",128713159,128713179
NA,NA,NA,NA,"chr8","chr",128713170,128713190
NA,NA,NA,NA,"chr8","chr",128713175,128713195
NA,NA,NA,NA,"chr8","chr",128713176,128713196
NA,NA,NA,NA,"chr8","chr",128713211,128713231
NA,NA,NA,NA,"chr8","chr",128713216,128713236
NA,NA,NA,NA,"chr8","chr",128713224,128713244
NA,NA,NA,NA,"chr8","chr",128713226,128713246
NA,NA,NA,NA,"chr8","chr",128713253,128713273
NA,NA,NA,NA,"chr8","chr",128713258,128713278
NA,NA,NA,NA,"chr8","chr",128713265,128713285
NA,NA,NA,NA,"chr8","chr",128713269,128713289
NA,NA,NA,NA,"chr8","chr",128713270,128713290
NA,NA,NA,NA,"chr8","chr",128713443,128713463
NA,NA,NA,NA,"chr8","chr",128713447,128713467
NA,NA,NA,NA,"chr8","chr",128713476,128713496
NA,NA,NA,NA,"chr8","chr",128713477,128713497
NA,NA,NA,NA,"chr8","chr",128713483,128713503
NA,NA,NA,NA,"chr8","chr",128713489,128713509
NA,NA,NA,NA,"chr8","chr",128713499,128713519
NA,NA,NA,NA,"chr8","chr",128713500,128713520
NA,NA,NA,NA,"chr8","chr",128713520,128713540
NA,NA,NA,NA,"chr8","chr",128713521,128713541
NA,NA,NA,NA,"chr8","chr",128713526,128713546
NA,NA,NA,NA,"chr8","chr",128713536,128713556
NA,NA,NA,NA,"chr8","chr",128713550,128713570
NA,NA,NA,NA,"chr8","chr",128713552,128713572
NA,NA,NA,NA,"chr8","chr",128713558,128713578
NA,NA,NA,NA,"chr8","chr",128713559,128713579
NA,NA,NA,NA,"chr8","chr",128713567,128713587
NA,NA,NA,NA,"chr8","chr",128713574,128713594
NA,NA,NA,NA,"chr8","chr",128713593,128713613
NA,NA,NA,NA,"chr8","chr",128713625,128713645
NA,NA,NA,NA,"chr8","chr",128713634,128713654
NA,NA,NA,NA,"chr8","chr",128713634,128713654
NA,NA,NA,NA,"chr8","chr",128713645,128713665
NA,NA,NA,NA,"chr8","chr",128713648,128713668
NA,NA,NA,NA,"chr8","chr",128713661,128713681
NA,NA,NA,NA,"chr8","chr",128713662,128713682
NA,NA,NA,NA,"chr8","chr",128713663,128713683
NA,NA,NA,NA,"chr8","chr",128713768,128713788
NA,NA,NA,NA,"chr8","chr",128713769,128713789
NA,NA,NA,NA,"chr8","chr",128713770,128713790
NA,NA,NA,NA,"chr8","chr",128713775,128713795
NA,NA,NA,NA,"chr8","chr",128713788,128713808
NA,NA,NA,NA,"chr8","chr",128713799,128713819
NA,NA,NA,NA,"chr8","chr",128713824,128713844
NA,NA,NA,NA,"chr8","chr",128713840,128713860
NA,NA,NA,NA,"chr8","chr",128713841,128713861
NA,NA,NA,NA,"chr8","chr",128713844,128713864
NA,NA,NA,NA,"chr8","chr",128713846,128713866
NA,NA,NA,NA,"chr8","chr",128713847,128713867
NA,NA,NA,NA,"chr8","chr",128713859,128713879
NA,NA,NA,NA,"chr8","chr",128713860,128713880
NA,NA,NA,NA,"chr8","chr",128713861,128713881
NA,NA,NA,NA,"chr8","chr",128713961,128713981
NA,NA,NA,NA,"chr8","chr",128713991,128714011
NA,NA,NA,NA,"chr8","chr",128714030,128714050
NA,NA,NA,NA,"chr8","chr",128714031,128714051
NA,NA,NA,NA,"chr8","chr",128714050,128714070
NA,NA,NA,NA,"chr8","chr",128714051,128714071
NA,NA,NA,NA,"chr8","chr",128714052,128714072
NA,NA,NA,NA,"chr8","chr",128714055,128714075
NA,NA,NA,NA,"chr8","chr",128714074,128714094
NA,NA,NA,NA,"chr8","chr",128714094,128714114
NA,NA,NA,NA,"chr8","chr",128714103,128714123
NA,NA,NA,NA,"chr8","chr",128714110,128714130
NA,NA,NA,NA,"chr8","chr",128714111,128714131
NA,NA,NA,NA,"chr8","chr",128714112,128714132
NA,NA,NA,NA,"chr8","chr",128714129,128714149
NA,NA,NA,NA,"chr8","chr",128714130,128714150
NA,NA,NA,NA,"chr8","chr",128714140,128714160
NA,NA,NA,NA,"chr8","chr",128714151,128714171
NA,NA,NA,NA,"chr8","chr",128714222,128714242
NA,NA,NA,NA,"chr8","chr",128714226,128714246
NA,NA,NA,NA,"chr8","chr",128714229,128714249
NA,NA,NA,NA,"chr8","chr",128714236,128714256
NA,NA,NA,NA,"chr8","chr",128714238,128714258
NA,NA,NA,NA,"chr8","chr",128714239,128714259
NA,NA,NA,NA,"chr8","chr",128714240,128714260
NA,NA,NA,NA,"chr8","chr",128714271,128714291
NA,NA,NA,NA,"chr8","chr",128714279,128714299
NA,NA,NA,NA,"chr8","chr",128714280,128714300
NA,NA,NA,NA,"chr8","chr",128714289,128714309
NA,NA,NA,NA,"chr8","chr",128714290,128714310
NA,NA,NA,NA,"chr8","chr",128714300,128714320
NA,NA,NA,NA,"chr8","chr",128714301,128714321
NA,NA,NA,NA,"chr8","chr",128714304,128714324
NA,NA,NA,NA,"chr8","chr",128714308,128714328
NA,NA,NA,NA,"chr8","chr",128714315,128714335
NA,NA,NA,NA,"chr8","chr",128714375,128714395
NA,NA,NA,NA,"chr8","chr",128714385,128714405
NA,NA,NA,NA,"chr8","chr",128714386,128714406
NA,NA,NA,NA,"chr8","chr",128714392,128714412
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",128714413,128714433
NA,NA,NA,NA,"chr8","chr",128714414,128714434
NA,NA,NA,NA,"chr8","chr",128714415,128714435
NA,NA,NA,NA,"chr8","chr",128714424,128714444
NA,NA,NA,NA,"chr8","chr",128714443,128714463
NA,NA,NA,NA,"chr8","chr",128714444,128714464
NA,NA,NA,NA,"chr8","chr",128714456,128714476
NA,NA,NA,NA,"chr8","chr",128714476,128714496
NA,NA,NA,NA,"chr8","chr",128714497,128714517
NA,NA,NA,NA,"chr8","chr",128714507,128714527
NA,NA,NA,NA,"chr8","chr",128714508,128714528
NA,NA,NA,NA,"chr8","chr",128714513,128714533
NA,NA,NA,NA,"chr8","chr",128714514,128714534
NA,NA,NA,NA,"chr8","chr",128714514,128714534
NA,NA,NA,NA,"chr8","chr",128714515,128714535
NA,NA,NA,NA,"chr8","chr",128714516,128714536
NA,NA,NA,NA,"chr8","chr",128714517,128714537
NA,NA,NA,NA,"chr8","chr",128714522,128714542
NA,NA,NA,NA,"chr8","chr",128714571,128714591
NA,NA,NA,NA,"chr8","chr",128714572,128714592
NA,NA,NA,NA,"chr8","chr",128714581,128714601
NA,NA,NA,NA,"chr8","chr",128714582,128714602
NA,NA,NA,NA,"chr8","chr",128714586,128714606
NA,NA,NA,NA,"chr8","chr",128714587,128714607
NA,NA,NA,NA,"chr8","chr",128714588,128714608
NA,NA,NA,NA,"chr8","chr",128714590,128714610
NA,NA,NA,NA,"chr8","chr",128714596,128714616
NA,NA,NA,NA,"chr8","chr",128714601,128714621
NA,NA,NA,NA,"chr8","chr",128714623,128714643
NA,NA,NA,NA,"chr8","chr",128714639,128714659
NA,NA,NA,NA,"chr8","chr",128714640,128714660
NA,NA,NA,NA,"chr8","chr",128714641,128714661
NA,NA,NA,NA,"chr8","chr",128714676,128714696
NA,NA,NA,NA,"chr8","chr",128714679,128714699
NA,NA,NA,NA,"chr8","chr",128714706,128714726
NA,NA,NA,NA,"chr8","chr",128714707,128714727
NA,NA,NA,NA,"chr8","chr",128714708,128714728
NA,NA,NA,NA,"chr8","chr",128714716,128714736
NA,NA,NA,NA,"chr8","chr",128714727,128714747
NA,NA,NA,NA,"chr8","chr",128714734,128714754
NA,NA,NA,NA,"chr8","chr",128714757,128714777
NA,NA,NA,NA,"chr8","chr",128714760,128714780
NA,NA,NA,NA,"chr8","chr",128714770,128714790
NA,NA,NA,NA,"chr8","chr",128714771,128714791
NA,NA,NA,NA,"chr8","chr",128714772,128714792
NA,NA,NA,NA,"chr8","chr",128714776,128714796
NA,NA,NA,NA,"chr8","chr",128714780,128714800
NA,NA,NA,NA,"chr8","chr",128714836,128714856
NA,NA,NA,NA,"chr8","chr",128714839,128714859
NA,NA,NA,NA,"chr8","chr",128714842,128714862
NA,NA,NA,NA,"chr8","chr",128714893,128714913
NA,NA,NA,NA,"chr8","chr",128714894,128714914
NA,NA,NA,NA,"chr8","chr",128714895,128714915
NA,NA,NA,NA,"chr8","chr",128714896,128714916
NA,NA,NA,NA,"chr8","chr",128714901,128714921
NA,NA,NA,NA,"chr8","chr",128714902,128714922
NA,NA,NA,NA,"chr8","chr",128714903,128714923
NA,NA,NA,NA,"chr8","chr",128714904,128714924
NA,NA,NA,NA,"chr8","chr",128714945,128714965
NA,NA,NA,NA,"chr8","chr",128714974,128714994
NA,NA,NA,NA,"chr8","chr",128715029,128715049
NA,NA,NA,NA,"chr8","chr",128715039,128715059
NA,NA,NA,NA,"chr8","chr",128715048,128715068
NA,NA,NA,NA,"chr8","chr",128715052,128715072
NA,NA,NA,NA,"chr8","chr",128715060,128715080
NA,NA,NA,NA,"chr8","chr",128715063,128715083
NA,NA,NA,NA,"chr8","chr",128715064,128715084
NA,NA,NA,NA,"chr8","chr",128715065,128715085
NA,NA,NA,NA,"chr8","chr",128715067,128715087
NA,NA,NA,NA,"chr8","chr",128715068,128715088
NA,NA,NA,NA,"chr8","chr",128715071,128715091
NA,NA,NA,NA,"chr8","chr",128715072,128715092
NA,NA,NA,NA,"chr8","chr",128715077,128715097
NA,NA,NA,NA,"chr8","chr",128715078,128715098
NA,NA,NA,NA,"chr8","chr",128715079,128715099
NA,NA,NA,NA,"chr8","chr",128715186,128715206
NA,NA,NA,NA,"chr8","chr",128715273,128715293
NA,NA,NA,NA,"chr8","chr",128715274,128715294
NA,NA,NA,NA,"chr8","chr",128715288,128715308
NA,NA,NA,NA,"chr8","chr",128715296,128715316
NA,NA,NA,NA,"chr8","chr",128715296,128715316
NA,NA,NA,NA,"chr8","chr",128715297,128715317
NA,NA,NA,NA,"chr8","chr",128715308,128715328
NA,NA,NA,NA,"chr8","chr",128715351,128715371
NA,NA,NA,NA,"chr8","chr",128715352,128715372
NA,NA,NA,NA,"chr8","chr",128715385,128715405
NA,NA,NA,NA,"chr8","chr",128715386,128715406
NA,NA,NA,NA,"chr8","chr",128715408,128715428
NA,NA,NA,NA,"chr8","chr",128715444,128715464
NA,NA,NA,NA,"chr8","chr",128715458,128715478
NA,NA,NA,NA,"chr8","chr",128715459,128715479
NA,NA,NA,NA,"chr8","chr",128715460,128715480
NA,NA,NA,NA,"chr8","chr",128715477,128715497
NA,NA,NA,NA,"chr8","chr",128715821,128715841
NA,NA,NA,NA,"chr8","chr",128716137,128716157
NA,NA,NA,NA,"chr8","chr",128716138,128716158
NA,NA,NA,NA,"chr8","chr",128716163,128716183
NA,NA,NA,NA,"chr8","chr",128716164,128716184
NA,NA,NA,NA,"chr8","chr",128716170,128716190
NA,NA,NA,NA,"chr8","chr",128716191,128716211
NA,NA,NA,NA,"chr8","chr",128716205,128716225
NA,NA,NA,NA,"chr8","chr",128716211,128716231
NA,NA,NA,NA,"chr8","chr",128716211,128716231
NA,NA,NA,NA,"chr8","chr",128716212,128716232
NA,NA,NA,NA,"chr8","chr",128716212,128716232
NA,NA,NA,NA,"chr8","chr",128716228,128716248
NA,NA,NA,NA,"chr8","chr",128716230,128716250
NA,NA,NA,NA,"chr8","chr",128716238,128716258
NA,NA,NA,NA,"chr8","chr",128716241,128716261
NA,NA,NA,NA,"chr8","chr",128716261,128716281
NA,NA,NA,NA,"chr8","chr",128716262,128716282
NA,NA,NA,NA,"chr8","chr",128716263,128716283
NA,NA,NA,NA,"chr8","chr",128716459,128716479
NA,NA,NA,NA,"chr8","chr",128716510,128716530
NA,NA,NA,NA,"chr8","chr",128716543,128716563
NA,NA,NA,NA,"chr8","chr",128716560,128716580
NA,NA,NA,NA,"chr8","chr",128716560,128716580
NA,NA,NA,NA,"chr8","chr",128716561,128716581
NA,NA,NA,NA,"chr8","chr",128716565,128716585
NA,NA,NA,NA,"chr8","chr",128716565,128716585
NA,NA,NA,NA,"chr8","chr",128716568,128716588
NA,NA,NA,NA,"chr8","chr",128716574,128716594
NA,NA,NA,NA,"chr8","chr",128716651,128716671
NA,NA,NA,NA,"chr8","chr",128716681,128716701
NA,NA,NA,NA,"chr8","chr",128716694,128716714
NA,NA,NA,NA,"chr8","chr",128716745,128716765
NA,NA,NA,NA,"chr8","chr",128716746,128716766
NA,NA,NA,NA,"chr8","chr",128716749,128716769
NA,NA,NA,NA,"chr8","chr",128716754,128716774
NA,NA,NA,NA,"chr8","chr",128716786,128716806
NA,NA,NA,NA,"chr8","chr",128716853,128716873
NA,NA,NA,NA,"chr8","chr",128716869,128716889
NA,NA,NA,NA,"chr8","chr",128716870,128716890
NA,NA,NA,NA,"chr8","chr",128716884,128716904
NA,NA,NA,NA,"chr8","chr",128716896,128716916
NA,NA,NA,NA,"chr8","chr",128716901,128716921
NA,NA,NA,NA,"chr8","chr",128716995,128717015
NA,NA,NA,NA,"chr8","chr",128716996,128717016
NA,NA,NA,NA,"chr8","chr",128717036,128717056
NA,NA,NA,NA,"chr8","chr",128717052,128717072
NA,NA,NA,NA,"chr8","chr",128717062,128717082
NA,NA,NA,NA,"chr8","chr",128717329,128717349
NA,NA,NA,NA,"chr8","chr",128717514,128717534
NA,NA,NA,NA,"chr8","chr",128717515,128717535
NA,NA,NA,NA,"chr8","chr",128717517,128717537
NA,NA,NA,NA,"chr8","chr",128717899,128717919
NA,NA,NA,NA,"chr8","chr",128718002,128718022
NA,NA,NA,NA,"chr8","chr",128718037,128718057
NA,NA,NA,NA,"chr8","chr",128718048,128718068
NA,NA,NA,NA,"chr8","chr",128718055,128718075
NA,NA,NA,NA,"chr8","chr",128718067,128718087
NA,NA,NA,NA,"chr8","chr",128718068,128718088
NA,NA,NA,NA,"chr8","chr",128718401,128718421
NA,NA,NA,NA,"chr8","chr",128718459,128718479
NA,NA,NA,NA,"chr8","chr",128718525,128718545
NA,NA,NA,NA,"chr8","chr",128718526,128718546
NA,NA,NA,NA,"chr8","chr",128718540,128718560
NA,NA,NA,NA,"chr8","chr",128718541,128718561
NA,NA,NA,NA,"chr8","chr",128718547,128718567
NA,NA,NA,NA,"chr8","chr",128718551,128718571
NA,NA,NA,NA,"chr8","chr",128718556,128718576
NA,NA,NA,NA,"NA","neg",NA,NA
NA,NA,NA,NA,"chr8","chr",128718664,128718684
NA,NA,NA,NA,"chr8","chr",128718665,128718685
NA,NA,NA,NA,"chr8","chr",128718669,128718689
NA,NA,NA,NA,"chr8","chr",128718670,128718690
NA,NA,NA,NA,"chr8","chr",128718676,128718696
NA,NA,NA,NA,"chr8","chr",128718679,128718699
NA,NA,NA,NA,"chr8","chr",128718680,128718700
NA,NA,NA,NA,"chr8","chr",128718695,128718715
NA,NA,NA,NA,"chr8","chr",128718704,128718724
NA,NA,NA,NA,"chr8","chr",128718712,128718732
NA,NA,NA,NA,"chr8","chr",128718728,128718748
NA,NA,NA,NA,"chr8","chr",128718733,128718753
NA,NA,NA,NA,"chr8","chr",128719098,128719118
NA,NA,NA,NA,"chr8","chr",128719103,128719123
NA,NA,NA,NA,"chr8","chr",128719132,128719152
NA,NA,NA,NA,"chr8","chr",128719143,128719163
NA,NA,NA,NA,"chr8","chr",128719190,128719210
NA,NA,NA,NA,"chr8","chr",128719218,128719238
NA,NA,NA,NA,"chr8","chr",128719219,128719239
NA,NA,NA,NA,"chr8","chr",128719227,128719247
NA,NA,NA,NA,"chr8","chr",128719259,128719279
NA,NA,NA,NA,"chr8","chr",128719261,128719281
NA,NA,NA,NA,"chr8","chr",128719267,128719287
NA,NA,NA,NA,"chr8","chr",128719276,128719296
NA,NA,NA,NA,"chr8","chr",128719282,128719302
NA,NA,NA,NA,"chr8","chr",128719291,128719311
NA,NA,NA,NA,"chr8","chr",128719309,128719329
NA,NA,NA,NA,"chr8","chr",128719313,128719333
NA,NA,NA,NA,"chr8","chr",128719330,128719350
NA,NA,NA,NA,"chr8","chr",128719338,128719358
NA,NA,NA,NA,"chr8","chr",128719341,128719361
NA,NA,NA,NA,"chr8","chr",128719365,128719385
NA,NA,NA,NA,"chr8","chr",128719396,128719416
NA,NA,NA,NA,"chr8","chr",128719397,128719417
NA,NA,NA,NA,"chr8","chr",128719405,128719425
NA,NA,NA,NA,"chr8","chr",128719414,128719434
NA,NA,NA,NA,"chr8","chr",128719418,128719438
NA,NA,NA,NA,"chr8","chr",128719438,128719458
NA,NA,NA,NA,"chr8","chr",128719441,128719461
NA,NA,NA,NA,"chr8","chr",128719468,128719488
NA,NA,NA,NA,"chr8","chr",128719523,128719543
NA,NA,NA,NA,"chr8","chr",128719524,128719544
NA,NA,NA,NA,"chr8","chr",128719535,128719555
NA,NA,NA,NA,"chr8","chr",128719594,128719614
NA,NA,NA,NA,"chr8","chr",128719608,128719628
NA,NA,NA,NA,"chr8","chr",128719614,128719634
NA,NA,NA,NA,"chr8","chr",128719615,128719635
NA,NA,NA,NA,"chr8","chr",128719646,128719666
NA,NA,NA,NA,"chr8","chr",128719665,128719685
NA,NA,NA,NA,"chr8","chr",128719669,128719689
NA,NA,NA,NA,"chr8","chr",128719692,128719712
NA,NA,NA,NA,"chr8","chr",128719697,128719717
NA,NA,NA,NA,"chr8","chr",128719701,128719721
NA,NA,NA,NA,"chr8","chr",128719702,128719722
NA,NA,NA,NA,"chr8","chr",128719709,128719729
NA,NA,NA,NA,"chr8","chr",128719718,128719738
NA,NA,NA,NA,"chr8","chr",128719721,128719741
NA,NA,NA,NA,"chr8","chr",128719726,128719746
NA,NA,NA,NA,"chr8","chr",128719728,128719748
NA,NA,NA,NA,"chr8","chr",128719777,128719797
NA,NA,NA,NA,"chr8","chr",128719780,128719800
NA,NA,NA,NA,"chr8","chr",128719794,128719814
NA,NA,NA,NA,"chr8","chr",128719800,128719820
NA,NA,NA,NA,"chr8","chr",128719821,128719841
NA,NA,NA,NA,"chr8","chr",128719829,128719849
NA,NA,NA,NA,"chr8","chr",128719933,128719953
NA,NA,NA,NA,"chr8","chr",128719952,128719972
NA,NA,NA,NA,"chr8","chr",128720007,128720027
NA,NA,NA,NA,"chr8","chr",128720011,128720031
NA,NA,NA,NA,"chr8","chr",128720016,128720036
NA,NA,NA,NA,"chr8","chr",128720017,128720037
